user_id,total_listens,daily_listen_rate,night_listen_ratio,artist_diversity,tenure_days,churn_risk_percent
33864,59,2.46,0.6441,0.4576,24,1.07
59326,61,2.18,0.7213,0.1803,28,1.07
36243,299,13.59,0.6789,0.2408,22,0.76
7014,116,4.14,0.1638,0.0862,28,0.87
47624,9,0.5,0.0,1.0,18,2.24
92762,19214,62.18,0.3379,0.0379,309,1.74
35915,131,5.24,0.0,0.6183,25,0.72
39827,199,11.71,0.593,0.598,17,0.76
88478,58,2.42,0.1897,0.1379,24,1.07
24521,36,1.89,0.8611,0.6111,19,1.44
34520,81,3.0,0.0,0.7778,27,0.95
80253,1180,42.14,0.1568,0.2432,28,0.76
66894,16,2.0,1.0,1.0,8,39.48
57382,7,1.75,1.0,0.5714,4,44.22
92830,56,28.0,0.0536,0.3571,2,34.52
93393,8,8.0,0.875,0.625,1,47.82
53469,4,0.04,0.25,0.75,89,24.67
43607,49,3.5,0.6531,0.3878,14,8.58
93567,58,58.0,0.0,0.1897,1,37.81
22043,24,1.41,0.8333,0.4167,17,2.17
31918,8,0.47,0.0,0.875,17,2.44
36807,37,7.4,0.0811,0.2973,5,36.25
92260,47,9.4,0.4894,0.5957,5,37.38
88445,1,1.0,0.0,1.0,1,54.16
90102,2,2.0,1.0,0.5,1,52.71
39959,1,1.0,0.0,1.0,1,54.16
41964,4,0.14,0.5,1.0,28,2.66
35976,110,15.71,0.2545,0.2091,7,26.29
63971,1,1.0,1.0,1.0,1,54.88
27740,10,10.0,1.0,0.2,1,48.89
42751,10,0.43,0.3,0.3,23,2.45
89017,5,5.0,0.0,0.4,1,50.15
38895,2,2.0,0.5,0.5,1,51.21
91422,2,2.0,0.0,0.5,1,51.7
46392,1,1.0,0.0,1.0,1,54.16
89608,2,2.0,0.0,0.5,1,51.7
81944,1,1.0,1.0,1.0,1,54.88
88205,1,1.0,0.0,1.0,1,54.16
88793,1,1.0,0.0,1.0,1,54.16
29733,66,2.87,0.0,0.0152,23,1.03
91798,1,1.0,0.0,1.0,1,54.16
34629,3239,115.68,0.26,0.2967,28,0.8
38756,1496,53.43,0.4652,0.4632,28,0.76
39470,447,18.63,0.0537,0.3714,24,0.76
78552,855,29.48,0.3942,0.5146,29,0.76
88154,863,27.84,0.0185,0.241,31,0.76
30540,2257,80.61,0.405,0.6238,28,0.76
19933,1094,39.07,0.0594,0.4068,28,0.76
44042,6158,219.93,0.1216,0.064,28,0.8
53714,1765,63.04,0.0912,0.2703,28,0.76
82938,1950,69.64,0.2928,0.1487,28,0.76
36091,3235,111.55,0.3014,0.3923,29,0.8
45342,1161,43.0,0.0724,0.3101,27,0.76
83519,720,25.71,0.0,0.0514,28,0.72
27363,1155,39.83,0.0814,0.1108,29,0.76
41944,1116,39.86,0.0125,0.4543,28,0.76
69077,656,23.43,0.3201,0.3902,28,0.76
12386,486,17.36,0.0123,0.572,28,0.76
85128,787,27.14,0.3837,0.1474,29,0.76
1043,325,13.54,0.6154,0.2338,24,0.76
31260,990,29.12,0.0,0.4242,34,1.1
44067,3882,138.64,0.0026,0.1826,28,0.8
25015,358,14.32,0.0,0.2486,25,0.72
50809,1779,63.54,0.1894,0.1411,28,0.76
55464,1093,39.04,0.1738,0.3285,28,0.76
58942,848,30.29,0.487,0.2264,28,0.76
37945,785,27.07,0.7121,0.5096,29,0.76
43655,4646,160.21,0.09,0.0211,29,0.8
13571,1526,54.5,0.1474,0.2529,28,0.76
54017,3465,123.75,0.0505,0.1117,28,0.8
40735,1743,62.25,0.4188,0.1067,28,0.76
23328,46,7.67,0.0652,0.4783,6,36.92
40038,283,10.11,0.0,0.2509,28,0.72
42667,88,5.5,0.0,0.4545,16,8.41
54962,108,4.15,0.0,0.6481,26,0.83
4569,1945,67.07,0.0149,0.1301,29,0.76
17403,894,31.93,0.0727,0.1756,28,0.76
50666,557,20.63,0.6607,0.1418,27,0.76
46954,230,8.85,0.0,0.1435,26,0.72
81732,1816,62.62,0.3656,0.0402,29,0.76
85931,444,15.86,0.0541,0.0383,28,0.76
73963,272,10.07,0.1801,0.4044,27,0.76
86576,1206,41.59,0.4444,0.427,29,0.76
81636,1210,43.21,0.5058,0.0884,28,0.76
46003,2381,85.04,0.2213,0.131,28,0.76
67582,70,2.92,0.8143,0.2,24,0.99
42972,29,1.38,0.2069,0.1034,21,2.17
88803,135,45.0,0.563,0.3704,3,24.19
46580,875,31.25,0.1531,0.1806,28,0.76
82583,209,8.36,0.7033,0.555,25,0.76
42783,456,16.29,0.0395,0.5329,28,0.76
22895,251,8.96,0.3426,0.0159,28,0.76
6264,2079,74.25,0.5358,0.076,28,0.76
61952,443,15.82,0.4876,0.5169,28,0.76
42336,862,30.79,0.4548,0.2007,28,0.76
14244,510,18.89,0.2392,0.3118,27,0.76
89065,173636,30.58,0.1207,0.049,5679,1.74
44205,32,32.0,0.1563,0.875,1,47.94
41218,68,3.4,0.0441,0.7941,20,1.07
50073,648,23.14,0.409,0.0988,28,0.76
47108,92,4.0,0.3478,0.7826,23,0.87
51393,210,8.08,0.1143,0.7238,26,0.76
23672,36,1.89,0.0,0.9167,19,1.4
43619,158,7.18,0.0316,0.3861,22,0.76
86543,23,1.21,0.0,0.3043,19,2.15
35893,351,13.0,0.0,0.0741,27,0.72
36425,361,27.77,0.1053,0.6814,13,23.87
38509,688,27.52,0.314,0.2718,25,0.76
19353,198,7.33,0.0859,0.1566,27,0.76
47073,195,8.86,0.0513,0.4974,22,0.76
90633,156,10.4,0.7179,0.3654,15,6.52
15107,217,10.33,0.4332,0.1014,21,0.76
57663,162,9.53,0.1296,0.6728,17,0.76
7976,147,5.25,0.1224,0.4354,28,0.76
47846,58,2.52,0.0517,0.431,23,1.07
83399,29,1.16,0.7241,0.7586,25,2.17
74666,125,5.0,0.72,0.096,25,0.76
24598,42,3.5,0.381,0.619,12,35.97
52427,105,3.89,0.181,0.2762,27,0.87
88957,215,10.24,0.986,0.1535,21,0.76
81837,90,3.33,0.2111,0.8667,27,0.99
93712,22,22.0,0.4091,0.8182,1,46.93
59647,65,2.32,0.6154,0.7846,28,1.07
45329,398,14.21,0.0251,0.4648,28,0.76
84406,195,6.96,0.3692,0.1436,28,0.76
51433,19,1.0,0.1053,0.5263,19,2.17
26848,59,9.83,0.8644,0.2542,6,33.74
17100,11,11.0,0.0,0.1818,1,45.34
76148,17,17.0,0.1176,0.9412,1,47.14
52904,391,39.1,0.5473,0.1688,10,23.36
35388,73,2.92,0.0,0.0548,25,0.95
23250,41,4.1,0.439,0.0732,10,37.51
17930,43,3.31,0.0,0.1395,13,38.59
91766,18,2.0,0.0,0.1667,9,39.14
29554,77,3.21,0.0,0.1429,24,0.95
35721,7,7.0,0.0,0.1429,1,46.31
82956,1,1.0,1.0,1.0,1,54.88
45715,19,1.36,0.7368,0.1053,14,4.62
47620,747,49.8,0.2945,0.0054,15,6.49
33659,2,0.1,0.0,1.0,20,2.62
71616,1,1.0,0.0,1.0,1,54.16
61959,3,3.0,0.0,1.0,1,50.02
70643,1,1.0,0.0,1.0,1,54.16
43582,3,0.15,0.3333,1.0,20,2.66
92887,3,3.0,0.0,0.3333,1,46.48
90754,1,1.0,0.0,1.0,1,54.16
92728,1,1.0,1.0,1.0,1,54.88
8680,3,3.0,1.0,0.3333,1,48.96
90961,1,1.0,0.0,1.0,1,54.16
85934,1,1.0,0.0,1.0,1,54.16
82831,1,1.0,1.0,1.0,1,54.88
33605,571,21.96,0.3538,0.3783,26,0.76
38798,6189,221.04,0.0619,0.1443,28,0.8
40716,953,32.86,0.1018,0.2088,29,0.76
46960,140,4.83,0.6643,0.4857,29,0.76
78928,386,13.79,0.4041,0.4482,28,0.76
85404,1556,55.57,0.4929,0.3207,28,0.76
87948,245,10.65,0.0449,0.4163,23,0.76
90449,1780,111.25,0.3298,0.1933,16,6.49
24477,694,36.53,0.6081,0.4957,19,0.76
40123,470,16.79,0.1957,0.5213,28,0.76
49174,1755,62.68,0.3595,0.0627,28,0.76
55413,1619,57.82,0.0704,0.5022,28,0.76
81663,1,1.0,0.0,1.0,1,54.16
86369,1101,39.32,0.3597,0.02,28,0.76
12643,72,2.88,0.5139,0.8194,25,0.99
27398,1425,50.89,0.0933,0.1291,28,0.76
37046,1635,58.39,0.4183,0.3199,28,0.76
81377,674,24.96,0.0,0.595,27,0.72
83296,1959,69.96,0.1633,0.3905,28,0.76
38740,105,4.38,0.3714,0.4762,24,0.8
75310,388,13.86,0.1727,0.4794,28,0.76
2980,1279,45.68,0.0008,0.369,28,0.76
14701,583,20.82,0.2847,0.3328,28,0.76
63129,158,6.32,0.3608,0.6899,25,0.76
83390,113,4.19,0.2301,0.3009,27,0.87
85876,602,33.44,0.402,0.0914,18,0.76
89917,30,2.5,0.7667,0.2333,12,35.01
4685,890,30.69,0.4618,0.091,29,0.76
12138,255,9.11,0.051,0.3608,28,0.76
42093,2425,83.62,0.287,0.1138,29,0.76
33837,1351,48.25,0.0037,0.4286,28,0.76
45695,844,32.46,0.5391,0.2927,26,0.76
17946,1265,45.18,0.0862,0.3605,28,0.76
711,1495,53.39,0.2836,0.402,28,0.76
59034,372,12.83,0.7715,0.457,29,0.76
26132,2014,74.59,0.0025,0.0735,27,0.76
69534,1108,41.04,0.3321,0.3709,27,0.76
40909,813,28.03,0.337,0.3358,29,0.76
34664,636,21.93,0.5016,0.1557,29,0.76
59683,949,35.15,0.5659,0.1886,27,0.76
46244,336,12.92,0.0,0.4196,26,0.72
67231,301,10.75,0.0166,0.5216,28,0.76
44808,1069,38.18,0.1862,0.0945,28,0.76
75251,441,15.75,0.0884,0.5193,28,0.76
78395,758,28.07,0.2533,0.3219,27,0.76
74967,318,11.36,0.044,0.1226,28,0.76
83026,309,11.04,0.0485,0.3625,28,0.76
75500,2140,76.43,0.4383,0.093,28,0.76
32986,47,47.0,0.0,0.766,1,40.89
68892,280,10.0,0.0393,0.2536,28,0.76
39176,2687,95.96,0.2252,0.3204,28,0.76
52882,859,30.68,0.3702,0.135,28,0.76
46022,400,15.38,0.005,0.2725,26,0.76
43029,344,12.29,0.1366,0.2238,28,0.76
46395,864,21.6,0.3171,0.2928,40,1.25
80547,272,10.07,0.0074,0.2243,27,0.76
3891,679,24.25,0.1885,0.1208,28,0.76
84598,251,9.65,0.0279,0.5538,26,0.76
59499,26,1.24,0.0,0.1154,21,2.15
40090,213,7.61,0.0469,0.5587,28,0.76
7685,272,9.38,0.1618,0.0993,29,0.76
45472,95,3.65,0.0421,0.2737,26,0.87
47202,482,18.54,0.139,0.3734,26,0.76
20387,12,0.46,0.0833,0.9167,26,2.46
54145,248,8.86,0.4718,0.5161,28,0.76
28811,401,14.32,0.1097,0.202,28,0.76
47206,109,54.5,0.0,0.5413,2,30.9
38890,260,9.29,0.4538,0.2269,28,0.76
39812,338,11.66,0.1154,0.2041,29,0.76
14618,68,5.67,0.3824,0.7647,12,31.02
39889,252,3.32,0.3175,0.7262,76,1.54
93057,152,30.4,0.0,0.6316,5,26.06
26142,243,9.0,0.2387,0.1975,27,0.76
43194,339,84.75,0.3245,0.5251,4,28.29
58904,35,1.4,0.0,0.6857,25,2.15
90576,69109,9.04,0.3714,0.0726,7647,1.74
73309,136,4.86,0.5221,0.4926,28,0.76
39025,127,9.07,0.063,0.126,14,6.95
28914,248,8.55,0.1976,0.3871,29,0.76
86164,81,3.68,0.2099,0.1852,22,0.95
51308,11,11.0,0.7273,0.8182,1,48.29
5104,350,10.0,0.14,0.0886,35,1.14
93777,51,25.5,0.2157,0.7255,2,35.53
27357,30,1.76,0.5,0.6667,17,1.67
44629,11,11.0,0.0,0.4545,1,48.34
92140,21,10.5,0.0,0.619,2,44.31
90220,13,3.25,0.0,0.7692,4,43.9
79377,130,4.64,0.0,0.2692,28,0.72
93011,3044,0.9,0.5039,0.3676,3375,6.03
42043,43,2.05,0.3023,0.186,21,1.62
58252,404,14.43,0.0322,0.1708,28,0.76
83293,1033,36.89,0.0745,0.0581,28,0.76
55468,48,1.71,0.5625,0.3958,28,1.44
30271,12,0.67,0.6667,0.6667,18,2.46
39123,44,2.0,0.0682,0.2045,22,1.44
90407,2,2.0,1.0,1.0,1,54.71
90896,90,6.43,0.4111,0.1778,14,7.95
91541,2,2.0,0.0,1.0,1,53.79
91811,104,17.33,0.0288,0.0673,6,28.45
52275,28,1.33,0.2143,0.9286,21,2.17
37806,37,6.17,0.8378,0.5135,6,38.06
85966,63,2.25,0.254,0.1587,28,1.07
75256,791,30.42,0.1176,0.0088,26,0.76
92448,2,2.0,0.0,0.5,1,51.7
20096,171,10.69,0.4678,0.076,16,6.52
86796,17,17.0,0.0,0.3529,1,46.71
87565,3,3.0,1.0,0.3333,1,48.96
85928,5,1.0,0.0,0.6,5,47.61
57511,2,0.5,0.0,1.0,4,51.61
92713,11,11.0,1.0,0.0909,1,49.86
94107,12,12.0,0.4167,0.25,1,45.81
93200,1,1.0,1.0,1.0,1,54.88
88551,2,2.0,0.0,0.5,1,51.7
34933,1011,36.11,0.5915,0.1978,28,0.76
69712,2520,86.9,0.4524,0.2381,29,0.76
21181,1067,38.11,0.075,0.3243,28,0.76
35484,706,25.21,0.3555,0.4249,28,0.76
92116,292,36.5,0.4178,0.5582,8,23.22
38104,2745,94.66,0.447,0.3497,29,0.76
44195,2280,81.43,0.739,0.0825,28,0.76
44376,675,24.11,0.4207,0.3467,28,0.76
79893,1242,44.36,0.1417,0.4219,28,0.76
1305,767,27.39,0.2321,0.1213,28,0.76
59669,698,24.93,0.235,0.212,28,0.76
47105,355,12.68,0.2704,0.4113,28,0.76
54518,439,16.88,0.2711,0.3052,26,0.76
81000,84,4.2,0.6667,0.3571,20,0.95
85699,650,23.21,0.0631,0.2385,28,0.76
41206,379,14.58,0.4617,0.3562,26,0.76
46380,1225,43.75,0.4449,0.2465,28,0.76
79841,1052,37.57,0.4582,0.4496,28,0.76
82780,2122,75.79,0.4213,0.1588,28,0.76
87091,1271,37.38,0.1471,0.1526,34,1.14
54443,1380,49.29,0.3007,0.4681,28,0.76
25123,212,14.13,0.1415,0.1321,15,7.86
38162,3330,114.83,0.4372,0.0643,29,0.8
59789,827,28.52,0.5175,0.2721,29,0.76
8952,884,31.57,0.3258,0.2839,28,0.76
48513,561,20.04,0.0357,0.3654,28,0.76
66023,684,24.43,0.5541,0.307,28,0.76
37282,605,21.61,0.1322,0.5455,28,0.76
23930,1998,71.36,0.1667,0.1597,28,0.76
26206,1674,57.72,0.3005,0.1714,29,0.76
68879,1546,55.21,0.0,0.2038,28,0.72
3280,352,13.54,0.0,0.2045,26,0.72
37268,1211,52.65,0.3881,0.3171,23,0.76
26925,1655,59.11,0.1378,0.142,28,0.76
51785,57,2.38,0.1053,0.2456,24,1.07
18312,196,7.0,0.6276,0.2092,28,0.76
24035,651,23.25,0.4762,0.4101,28,0.76
53718,169,6.5,0.213,0.3905,26,0.76
82841,328,11.71,0.3506,0.2195,28,0.76
82717,670,24.81,0.0254,0.1731,27,0.76
87349,388,14.92,0.3351,0.4794,26,0.76
14232,273,15.17,0.0,0.5238,18,0.72
14613,341,12.18,0.2874,0.5836,28,0.76
50649,252,9.69,0.004,0.631,26,0.76
73114,3677,6.43,0.4626,0.0356,572,1.4
84648,142,5.92,0.5141,0.6197,24,0.76
40495,909,31.34,0.6007,0.1573,29,0.76
59153,86,5.38,0.593,0.4186,16,7.95
67736,288,10.29,0.6493,0.4583,28,0.76
71105,785,28.04,0.4968,0.1541,28,0.76
41438,260,11.3,0.1577,0.2346,23,0.76
37455,43,2.26,0.6744,0.8372,19,1.62
47211,380,13.57,0.0,0.4132,28,0.72
45861,131,5.24,0.1679,0.5038,25,0.76
88994,10642,22.84,0.3527,0.0731,466,1.4
40396,608,16.0,0.1563,0.3405,38,1.14
34219,54,2.16,0.5741,0.4074,25,1.07
51572,40,40.0,0.0,0.65,1,44.24
51555,237,11.29,0.6118,0.4599,21,0.76
80838,109,4.04,0.633,0.5321,27,0.87
55268,204,6.38,0.75,0.3186,32,0.76
68360,530,19.63,0.5245,0.4566,27,0.76
82816,17,1.7,0.1176,0.6471,10,36.04
63484,461,16.46,0.0108,0.1735,28,0.76
89408,7104,21.02,0.2237,0.1274,338,1.4
10557,961,36.96,0.18,0.4672,26,0.76
20064,406,18.45,0.3005,0.2783,22,0.76
12680,326,11.64,0.0798,0.2331,28,0.76
28395,406,14.0,0.1034,0.4507,29,0.76
40052,826,28.48,0.3535,0.1622,29,0.76
89655,1086,47.22,0.081,0.3564,23,0.76
28639,68,5.23,0.3971,0.2941,13,30.83
37371,209,7.74,0.5215,0.2727,27,0.76
93306,73,18.25,0.3288,0.411,4,31.45
91763,289,22.23,0.5882,0.3253,13,23.31
78314,88,3.67,0.2159,0.6591,24,0.95
50778,337,3.87,0.4184,0.4303,87,1.54
90802,122902,26.24,0.1549,0.1151,4684,1.74
76876,60,1.03,0.7,0.7333,58,13.3
27202,7,0.58,0.1429,0.5714,12,35.6
82004,108,4.0,0.0,0.5833,27,0.83
24575,80,11.43,0.125,0.4375,7,31.9
21221,230,8.21,0.287,0.2217,28,0.76
83966,71967,10.31,0.0543,0.0782,6979,1.74
26782,349,12.93,0.4327,0.1691,27,0.76
93017,121,9.31,0.0165,0.3802,13,24.61
55110,197,197.0,0.0,0.3452,1,35.49
93507,656,0.1,0.1616,0.4497,6719,7.11
36685,1290,44.48,0.5721,0.2434,29,0.76
36579,620,22.96,0.1,0.1742,27,0.76
88360,99,33.0,0.5253,0.1414,3,26.6
88976,12690,25.58,0.3634,0.0889,496,1.4
25824,544,19.43,0.0018,0.0846,28,0.76
28401,63,7.88,0.2063,0.6508,8,32.15
32874,42,4.67,0.8571,0.7143,9,35.75
36465,45,11.25,0.6222,0.2444,4,36.97
51005,402,25.13,0.0572,0.0299,16,7.19
45972,35,1.4,0.6,0.5714,25,2.17
89624,43,43.0,0.0,0.6744,1,44.7
40585,17,1.06,0.0,0.6471,16,4.64
6069,24,1.04,0.7917,0.2917,23,2.17
40173,24,1.04,0.0417,0.3333,23,2.17
90204,1,1.0,0.0,1.0,1,54.16
41229,17,1.31,0.4706,0.4118,13,34.29
88636,6,6.0,0.0,0.3333,1,48.27
40813,16,0.8,0.5,0.75,20,2.46
60696,21,0.88,0.0952,0.1905,24,2.45
45032,259,10.36,0.0232,0.0541,25,0.76
10228,14,14.0,0.0714,0.0714,1,47.39
88744,4,4.0,0.0,0.5,1,49.57
35094,17,2.83,0.0,0.2941,6,41.83
3661,55,55.0,0.0,0.0182,1,45.63
9441,1,1.0,0.0,1.0,1,54.16
93579,1,1.0,0.0,1.0,1,54.16
23112,4,4.0,0.0,0.5,1,49.57
10512,5,5.0,0.0,0.4,1,50.15
31600,17,5.67,0.1765,0.0588,3,44.77
155,187,26.71,0.4599,0.615,7,23.87
18258,3892,139.0,0.3726,0.1994,28,0.8
22923,1503,60.12,0.6287,0.4943,25,0.76
49360,275,9.82,0.0582,0.6655,28,0.76
72631,243,9.35,0.0206,0.7449,26,0.76
84218,1879,69.59,0.562,0.1054,27,0.76
90042,144772,38.19,0.0273,0.1544,3791,1.74
41827,520,19.26,0.0,0.3808,27,0.72
87866,1644,58.71,0.4678,0.3133,28,0.76
91768,284,28.4,0.0,0.5599,10,26.89
37480,311,11.11,0.0482,0.1608,28,0.76
70368,517,18.46,0.4507,0.1799,28,0.76
79012,1386,51.33,0.2641,0.3499,27,0.76
68622,3394,121.21,0.0227,0.1529,28,0.8
6952,893,31.89,0.1254,0.4345,28,0.76
88614,4365,2.86,0.425,0.1324,1528,1.81
37038,873,34.92,0.4926,0.5155,25,0.76
57475,149,5.32,0.0067,0.6644,28,0.76
89703,14875,86.99,0.3128,0.0867,171,1.74
52526,741,26.46,0.4399,0.2551,28,0.76
91621,148,13.45,0.7703,0.6149,11,23.94
31077,198,6.39,0.8737,0.5556,31,0.76
43398,683,24.39,0.022,0.246,28,0.76
59047,996,35.57,0.0542,0.0643,28,0.76
83660,1398,49.93,0.1037,0.0794,28,0.76
86297,674,24.07,0.0104,0.6884,28,0.76
34260,310,11.48,0.071,0.2613,27,0.76
75975,811,28.96,0.3933,0.5142,28,0.76
11281,247,8.82,0.0121,0.3401,28,0.76
25970,83,3.95,0.4337,0.253,21,0.95
27046,1081,38.61,0.5217,0.3673,28,0.76
42027,1084,38.71,0.0092,0.1393,28,0.76
89901,462,24.32,0.303,0.5043,19,0.76
33715,703,25.11,0.0014,0.6472,28,0.76
23303,1815,64.82,0.2893,0.2419,28,0.76
53934,61,2.18,0.2459,0.4426,28,1.07
13563,692,24.71,0.013,0.2962,28,0.76
42001,1134,39.1,0.3889,0.1711,29,0.76
86414,672,32.0,0.2961,0.381,21,0.76
79745,373,13.81,0.2466,0.2145,27,0.76
79799,697,25.81,0.3816,0.1679,27,0.76
59507,194,19.4,0.0722,0.5825,10,23.87
78736,225,14.06,0.2,0.2844,16,7.63
44246,686,34.3,0.3542,0.2741,20,0.76
25146,1319,47.11,0.235,0.1683,28,0.76
33448,181,7.54,0.5304,0.0939,24,0.76
61528,971,34.68,0.0144,0.0999,28,0.76
42852,247,8.52,0.0081,0.2713,29,0.76
53427,200,7.41,0.05,0.26,27,0.76
886,252,9.33,0.0,0.4841,27,0.72
20349,784,28.0,0.1505,0.0714,28,0.76
58737,1073,38.32,0.2311,0.3644,28,0.76
44075,173,6.18,0.0405,0.3006,28,0.76
38018,578,20.64,0.0311,0.199,28,0.76
87951,310,12.4,0.0258,0.2742,25,0.76
17160,634,23.48,0.1183,0.1483,27,0.76
62708,293,10.46,0.0614,0.3038,28,0.76
86694,212,13.25,0.5613,0.3302,16,7.63
80026,245,10.65,0.0041,0.2327,23,0.76
79824,724,26.81,0.0856,0.5276,27,0.76
23496,1658,61.41,0.0597,0.3842,27,0.76
74623,849,30.32,0.3887,0.0777,28,0.76
32446,154,5.5,0.4351,0.2662,28,0.76
13687,80,3.64,0.275,0.3875,22,0.95
38535,382,19.1,0.356,0.4921,20,0.76
58105,579,21.44,0.0,0.0639,27,0.72
26837,372,13.78,0.4274,0.0887,27,0.76
68226,3,3.0,0.0,0.6667,1,48.06
12195,1361,46.93,0.2219,0.0316,29,0.76
77651,3,3.0,0.3333,1.0,1,50.27
41919,958,73.69,0.3006,0.3184,13,26.66
90446,1059,9.63,0.1577,0.4788,110,1.36
43378,135,5.19,0.3481,0.1037,26,0.76
25060,487,18.73,0.9507,0.2464,26,0.76
91001,644,25.76,0.1102,0.0606,25,0.76
66687,29,1.93,0.1034,0.7931,15,7.75
62517,21,0.91,0.0,0.6667,23,2.15
91166,21746,4.47,0.0441,0.1555,4870,1.74
90881,419,29.93,0.0406,0.5561,14,7.19
83805,771,28.56,0.192,0.0324,27,0.76
15801,250,9.62,0.008,0.22,26,0.76
43105,226,10.76,0.0,0.4867,21,0.72
1377,169,6.04,0.4142,0.4438,28,0.76
51732,4,4.0,0.0,0.75,1,48.94
19358,22,22.0,0.0,0.6818,1,46.92
34119,642,17.83,0.3988,0.1231,36,1.14
38903,1,1.0,0.0,1.0,1,54.16
74962,911,32.54,0.3568,0.0549,28,0.76
90168,5,5.0,0.0,1.0,1,51.46
41628,3757,134.18,0.2356,0.1432,28,0.8
88947,104,7.43,0.5481,0.125,14,7.62
68672,4,0.19,0.0,0.75,21,2.83
37387,20,0.95,0.0,0.65,21,2.15
92439,12,6.0,0.0,0.25,2,43.1
66485,1,1.0,0.0,1.0,1,54.16
12763,2,2.0,0.0,0.5,1,51.7
10891,5,0.23,0.4,1.0,22,2.66
68781,9,0.41,0.5556,0.4444,22,2.45
25285,113,12.56,0.0354,0.0265,9,29.24
39745,14,0.74,0.2143,0.2143,19,2.45
85059,10,0.83,0.0,0.5,12,35.62
76199,1,1.0,0.0,1.0,1,54.16
75948,204,9.71,0.2794,0.0147,21,0.76
92141,8,8.0,0.0,0.25,1,45.23
78944,4,4.0,0.0,0.25,1,45.98
91530,1,1.0,0.0,1.0,1,54.16
18539,1613,57.61,0.044,0.2728,28,0.76
36890,151,5.39,0.2053,0.4636,28,0.76
79808,870,31.07,0.3621,0.1,28,0.76
91046,3119,10.94,0.3245,0.0436,285,1.4
16705,565,20.18,0.3221,0.223,28,0.76
47144,448,17.92,0.1138,0.4152,25,0.76
53147,1853,63.9,0.3972,0.0745,29,0.76
71385,2706,96.64,0.0129,0.1142,28,0.76
79196,286,10.59,0.4406,0.4301,27,0.76
38762,273,10.11,0.4579,0.2418,27,0.76
46121,464,18.56,0.2306,0.1509,25,0.76
86548,2593,96.04,0.1805,0.1219,27,0.76
12307,1428,51.0,0.0098,0.6618,28,0.76
31182,1093,37.69,0.6688,0.2763,29,0.76
40260,487,16.79,0.2218,0.2669,29,0.76
46720,473,16.89,0.0275,0.3594,28,0.76
67417,971,34.68,0.1205,0.5839,28,0.76
71053,1119,39.96,0.378,0.2744,28,0.76
87419,1867,64.38,0.4247,0.3749,29,0.76
88932,453,19.7,0.0,0.8433,23,0.72
10203,188,6.96,0.0904,0.5,27,0.76
13986,1349,46.52,0.0052,0.3803,29,0.76
45198,1091,38.96,0.0889,0.1549,28,0.76
21045,909,34.96,0.1551,0.198,26,0.76
45439,2494,89.07,0.4322,0.067,28,0.76
4740,328,11.71,0.564,0.5061,28,0.76
46886,1297,46.32,0.4549,0.2583,28,0.76
132,1248,43.03,0.2452,0.2388,29,0.76
3711,683,24.39,0.5344,0.06,28,0.76
61328,720,25.71,0.275,0.2292,28,0.76
4564,1410,50.36,0.3489,0.2362,28,0.76
37937,1158,39.93,0.4136,0.0268,29,0.76
92444,29317,10.46,0.1174,0.1519,2802,1.74
23798,2095,77.59,0.2816,0.1303,27,0.76
38346,831,29.68,0.1227,0.1047,28,0.76
52022,1779,63.54,0.3024,0.204,28,0.76
61474,119,29.75,0.3445,0.521,4,24.19
45895,1820,62.76,0.033,0.0802,29,0.76
26780,1647,35.04,0.269,0.1494,47,1.36
40434,630,22.5,0.3651,0.4587,28,0.76
47881,30,2.0,0.0333,0.6667,15,7.75
48158,574,20.5,0.1742,0.2578,28,0.76
32970,217,7.75,0.4839,0.4516,28,0.76
35678,1245,44.46,0.0361,0.2153,28,0.76
38315,334,13.36,0.2036,0.2455,25,0.76
12986,574,20.5,0.1585,0.5557,28,0.76
39225,438,15.64,0.0068,0.363,28,0.76
45474,108,4.15,0.25,0.5093,26,0.87
52445,63,2.25,0.0,0.3016,28,1.03
80249,8984,8.15,0.0761,0.2578,1102,1.4
74169,517,18.46,0.2224,0.1315,28,0.76
76898,1662,59.36,0.0331,0.4434,28,0.76
23819,5588,199.57,0.3751,0.2033,28,0.8
50490,328,11.71,0.0061,0.2866,28,0.76
40805,752,28.92,0.2194,0.3205,26,0.76
53647,41,41.0,0.5366,0.4878,1,42.45
88699,86922,20.04,0.0964,0.0419,4337,1.74
14387,41,5.86,0.0,0.6341,7,37.11
17423,469,16.75,0.0,0.2026,28,0.72
19697,1059,37.82,0.3588,0.1454,28,0.76
75534,26,3.71,0.0385,0.6538,7,38.55
46066,238,17.0,0.584,0.1597,14,6.75
4165,741,32.22,0.3495,0.4885,23,0.76
43209,250,8.93,0.06,0.38,28,0.76
82362,842,30.07,0.2791,0.4667,28,0.76
36930,771,27.54,0.0013,0.153,28,0.76
47522,185,6.61,0.2324,0.3135,28,0.76
54459,828,29.57,0.0314,0.1159,28,0.76
42247,49,12.25,0.0,0.9388,4,39.0
34499,912,32.57,0.0,0.045,28,0.72
75070,182,6.5,0.0165,0.5604,28,0.76
63384,56,4.67,0.0,0.25,12,32.31
86567,186,9.79,0.4677,0.5699,19,0.76
36065,3536,121.93,0.4669,0.0328,29,0.8
81679,164,11.71,0.9024,0.5427,14,6.52
86357,130,13.0,0.7385,0.2923,10,23.31
89939,18839,23.88,0.3912,0.0744,789,1.74
