user_id,Taste_Score,Taste_Label
41802,0.9970977695373036,Mainstream
66314,0.9970873920743856,Mainstream
89647,0.997070096302856,Mainstream
36700,0.997062329522433,Mainstream
33696,0.9970169780279504,Mainstream
48043,0.997005525422478,Mainstream
41113,0.996983617445207,Mainstream
15940,0.9969816407856036,Mainstream
56566,0.9969674747251124,Mainstream
41599,0.9969524850564534,Mainstream
59207,0.9969317301306176,Mainstream
44411,0.9969297534710144,Mainstream
82766,0.996929424027747,Mainstream
63352,0.996914434359088,Mainstream
16183,0.9969082442934876,Mainstream
91726,0.9969046974803007,Mainstream
44881,0.996897138587558,Mainstream
10137,0.996897138587558,Mainstream
80962,0.996897138587558,Mainstream
75426,0.9968521695815808,Mainstream
74612,0.996809967899048,Mainstream
18623,0.9968089301527564,Mainstream
85904,0.9968002822669914,Mainstream
15165,0.9968002822669914,Mainstream
92499,0.9968002822669914,Mainstream
92182,0.9968002822669914,Mainstream
19437,0.9967710426230468,Mainstream
73417,0.9967691498782376,Mainstream
72340,0.9967679968268024,Mainstream
53427,0.9967645376724964,Mainstream
91586,0.9967587724153198,Mainstream
91168,0.996748394952402,Mainstream
52507,0.996744935798096,Mainstream
58515,0.9967441945507448,Mainstream
25925,0.9967380174894842,Mainstream
41487,0.9967345583351782,Mainstream
43463,0.9967339293980316,Mainstream
35101,0.9967304073500112,Mainstream
34856,0.9967276400265662,Mainstream
59056,0.996711497306472,Mainstream
38081,0.9967079100353397,Mainstream
26092,0.9966895893292008,Mainstream
40883,0.9966826710205888,Mainstream
42043,0.9966826710205888,Mainstream
20692,0.9966722935576712,Mainstream
55742,0.9966549977861412,Mainstream
79384,0.9966425448306396,Mainstream
49600,0.9966264068168778,Mainstream
92571,0.9966134879344698,Mainstream
57097,0.9966077226772933,Mainstream
34284,0.996603110471552,Mainstream
91897,0.996603110471552,Mainstream
29223,0.9965892738543282,Mainstream
10557,0.996589273854328,Mainstream
27168,0.996589273854328,Mainstream
23154,0.9965667893513394,Mainstream
71845,0.9965581414655744,Mainstream
70564,0.9965452482540704,Mainstream
38993,0.9965339273854328,Mainstream
1232,0.996516631613903,Mainstream
37991,0.9965114035738724,Mainstream
44636,0.9964993358423732,Mainstream
51919,0.9964993358423732,Mainstream
53152,0.9964924175337614,Mainstream
80432,0.99648584514058,Mainstream
42787,0.9964640030519624,Mainstream
43476,0.996454505202568,Mainstream
37250,0.9964512221506632,Mainstream
43718,0.996447448527784,Mainstream
29522,0.9964426057117556,Mainstream
45274,0.996437071064866,Mainstream
27284,0.996414313470748,Mainstream
88017,0.9964093978304184,Mainstream
81776,0.9964093978304184,Mainstream
91870,0.9963692184227108,Mainstream
29620,0.9963402147442992,Mainstream
37573,0.9963402147442992,Mainstream
3929,0.9963402147442992,Mainstream
42529,0.9963396995511048,Mainstream
32260,0.9963393499557228,Mainstream
69259,0.9963393499557228,Mainstream
75047,0.9963391223797816,Mainstream
39007,0.9963365946990954,Mainstream
90513,0.9963108119326988,Mainstream
38986,0.9963086980050674,Mainstream
57185,0.9963021640469338,Mainstream
86827,0.9962937632436192,Mainstream
66687,0.996291786584016,Mainstream
26929,0.996291786584016,Mainstream
85711,0.996284868275404,Mainstream
74302,0.996284868275404,Mainstream
85818,0.9962807172902368,Mainstream
58614,0.9962770065610724,Mainstream
8271,0.9962710316581802,Mainstream
90278,0.9962547532849756,Mainstream
33664,0.9962502767323445,Mainstream
81702,0.9962260626522028,Mainstream
43242,0.9962195767378792,Mainstream
41947,0.9962187599931124,Mainstream
92233,0.9961672570290016,Mainstream
38183,0.9961568795660836,Mainstream
47037,0.996136124640248,Mainstream
32152,0.996136124640248,Mainstream
22217,0.9961361246402478,Mainstream
81732,0.9961061362237844,Mainstream
81457,0.9960876964799644,Mainstream
24181,0.9960773190170468,Mainstream
38357,0.996068072431498,Mainstream
38914,0.9960342126326188,Mainstream
71620,0.9960219725481514,Mainstream
80107,0.996012978746956,Mainstream
91914,0.996010730296657,Mainstream
18885,0.9959977584680098,Mainstream
5128,0.9959977584680098,Mainstream
48012,0.9959918284891994,Mainstream
38597,0.9959618364809864,Mainstream
29174,0.9959579442802138,Mainstream
87616,0.9959527894620324,Mainstream
46536,0.9959493303077264,Mainstream
47105,0.995947946646004,Mainstream
29484,0.9959424119991144,Mainstream
85699,0.9959351093400242,Mainstream
42340,0.9959226454030804,Mainstream
91315,0.995894478003732,Mainstream
43653,0.9958939838388312,Mainstream
61362,0.9958905246845252,Mainstream
1712,0.9958795245738322,Mainstream
31651,0.9958777258135932,Mainstream
75383,0.995873487058839,Mainstream
86593,0.9958692235764304,Mainstream
60565,0.9958438261013948,Mainstream
37598,0.9958135945340748,Mainstream
26138,0.9958113965297763,Mainstream
16925,0.9957867500553464,Mainstream
64053,0.9957867500553464,Mainstream
44645,0.9957781021695816,Mainstream
77223,0.9957678070674806,Mainstream
22821,0.9957659951295108,Mainstream
91887,0.9957348627407572,Mainstream
44938,0.995697480619434,Mainstream
28526,0.995694736550808,Mainstream
92643,0.9956829754261678,Mainstream
20277,0.995679516271862,Mainstream
56611,0.9956780337771594,Mainstream
79464,0.9956609233174674,Mainstream
4434,0.9956414655744964,Mainstream
38767,0.9956414655744964,Mainstream
89986,0.9956207106486606,Mainstream
87552,0.9956137923400488,Mainstream
92467,0.9956088918714486,Mainstream
53699,0.99560110877426,Mainstream
28143,0.995587427974798,Mainstream
46617,0.9955765652508513,Mainstream
74621,0.995573117456658,Mainstream
41632,0.9955376909453176,Mainstream
77435,0.99551001771087,Mainstream
36305,0.9954948506496824,Mainstream
54981,0.9954938749907756,Mainstream
87557,0.9954927219393402,Mainstream
85765,0.9954813369557508,Mainstream
70634,0.9954754261678104,Mainstream
37631,0.9954754261678104,Mainstream
44808,0.9954693005820604,Mainstream
86288,0.995420884153405,Mainstream
38444,0.9953992199502216,Mainstream
67829,0.99536473323002,Mainstream
78693,0.99535560333095,Mainstream
77549,0.9953499741716478,Mainstream
19958,0.9953357628127076,Mainstream
42962,0.9953301416869604,Mainstream
46816,0.995325298870932,Mainstream
70258,0.9953033332410892,Mainstream
42961,0.9953013154010774,Mainstream
37319,0.9952924753400731,Mainstream
88555,0.9952655708065826,Mainstream
46089,0.9952449119683664,Mainstream
28118,0.9952332853663935,Mainstream
77284,0.995218680048213,Mainstream
2554,0.995205612131946,Mainstream
27759,0.9951883163604162,Mainstream
39676,0.9951827817135268,Mainstream
75791,0.9951710205888864,Mainstream
77208,0.9951710205888864,Mainstream
69257,0.99513768692012,Mainstream
53430,0.995118319355637,Mainstream
89097,0.9951166624497928,Mainstream
91779,0.995109640711318,Mainstream
16705,0.995085406519814,Mainstream
20779,0.9950788341266328,Mainstream
18653,0.9950665541288466,Mainstream
38686,0.995062471566512,Mainstream
73759,0.995053409342484,Mainstream
80649,0.995053409342484,Mainstream
38023,0.9950231802997592,Mainstream
59920,0.9950113229650948,Mainstream
83954,0.9949730185964136,Mainstream
51714,0.994970389639141,Mainstream
75972,0.994961741753376,Mainstream
64244,0.9949593832390764,Mainstream
36351,0.9949487699247288,Mainstream
57668,0.9949409116285338,Mainstream
51212,0.9948898407603024,Mainstream
92439,0.9948850638329274,Mainstream
33425,0.9948631558556564,Mainstream
36848,0.9948507029001552,Mainstream
81092,0.9948493192384328,Mainstream
